"id";"ss";"seite";"autor_vorname";"autor_nachname";"titel";"verlag";"ort";"jahr";"verlag_2";"ort_2";"jahr_2";"weitere";"volltext";"status"
71038;0;38;"Louis";"Fischer";"Ölimperialismus";"Neuer dt. Verl.";"Berlin";"1927";;;;;"Fischer, Louis: Ölimperialismus. Berlin: Neuer dt. Verl. 1927.";"parsed"
71035;0;0;"Max";"Ferlin";"Berliner Masseusen";;;"1921";;;;;"Ferling, Max: Berliner Masseusen, o. O. 1921.";"ok"
71036;0;36;"Max";"Ferling";"Berliner Prügelinstitute";;"o. O.";"1921";;;;;"Ferling, Max: Berliner Prügelinstitute. o. O. 1921.";"parsed"
71037;1;36;"Hernann";"Fernau";"Gerade, weil ich ein Deutscher bin";"Orell Füssli";"Zürich";"1916";;;;;"Fernau, Hernann: Gerade, weil ich ein Deutscher bin. Zürich: Orell Füssli 1916.";"parsed"
71033;0;0;"Wladimir";"Ferkes";"Die rote Strella";;"Oppeln";"1923";;;;;"Ferkes, Wladimir: Die rote Strella. Oppeln 1923.";"ok"
71034;0;36;"Max";"Ferling";"Der Bimini-Klub";;"o. O.";"1921";;;;;"Ferling, Max: Der Bimini-Klub. o. O. 1921.";"parsed"
71032;0;0;"Wladimir";"Ferkes";"Aus der stürmischen Jugend einer Hospadarentochter";;"Wien";"1922";;;;;"Ferkes, Wladimir: Aus der stürmischen Jugend einer Hospadarentochter. Wien 1922.";"ok"
71031;0;36;"Sandor";"Ferenczi";"Populäre Vorträge über Psychoanalyse";"Internat. psychoanalyt. Verl.";"Wien";"1922";;;;;"Ferenczi, Sandor: Populäre Vorträge über Psychoanalyse. Wien: Internat. psychoanalyt. Verl. 1922.";"parsed"
71030;0;36;"Sandor";"Ferenczi";"Versuch einer Genitaltheorie";"Internat. psychoanalyt. Verl.";"Wien";"1924";;;;;"Ferenczi, Sandor: Versuch einer Genitaltheorie. Wien: Internat. psychoanalyt. Verl. 1924.";"parsed"
71029;0;36;"Sandor";"Ferenczi";"Zur Psychoanalyse von Sexualgewohnheiten";"Internat. psychoanalyt. Verl.";"Wien";"1925";;;;;"Ferenczi, Sandor: Zur Psychoanalyse von Sexualgewohnheiten. Wien: Internat. psychoanalyt. Verl. 1925.";"parsed"
71028;0;36;"Sandor";"Ferenczi";"Bausteine zur Psychoanalyse";"Internat. psychoanalyt. Verl.";"Wien";"1927";;;;;"Ferenczi, Sandor: Bausteine zur Psychoanalyse. Wien: Internat. psychoanalyt. Verl. 1927.";"parsed"
71026;0;36;"Edna";"Ferber";"Die Mädchen";"Enoch";"Hamburg";"1928";;;;;"Ferber, Edna: Die Mädchen. Hamburg: Enoch 1928.";"parsed"
71027;0;36;"Johann";"Ferch";"Sämtliche Schriften";;;;;;;;"Ferch, Johann: Sämtliche Schriften.";"parsed"
71025;0;36;"Edna";"Ferber";"Das ist Fanny";"Enoch";"Hamburg";"1930";;;;;"Ferber, Edna: Das ist Fanny. Hamburg: Enoch 1930.";"parsed"
71024;0;36;"Edna";"Ferber";"Cimarron";"Tauchnitz";"Leipzig";"1930";;;;;"Ferber, Edna: Cimarron. Leipzig: Tauchnitz 1930.";"parsed"
71023;1;36;"E.";"Feodorow";"Antireligiöse Propaganda im Dorf";"Zentralvölkerverl.";"Moskau";"1926";;;;;"Feodorow, E.: Antireligiöse Propaganda im Dorf. Moskau: Zentralvölkerverl. 1926.";"parsed"
71022;0;36;;;"Fememord, das Verbrechen der Hitlerpartei";"Neudrag";" Leipzig";" 1933";;;;;"Fememord, das Verbrechen der Hitlerpartei. Leipzig: Neudrag 1933.";"parsed"
71021;0;36;"Heinrich";"Feiten";"Was lehrt der Heil. Vater Pius XI. über die christl";"Germania";"Ehe? Berlin";"1933";;;;;"Feiten, Heinrich: Was lehrt der Heil. Vater Pius XI. über die christl. Ehe? Berlin: Germania 1933.";"parsed"
71020;0;36;"Rita";"Felsen";"Der Zögling Eva";"Riebe";"Berlin";"1932";;;;;"Felsen, Rita: Der Zögling Eva. Berlin: Riebe 1932.";"parsed"
71019;0;36;"Fritz Miroslav";"Feller";"Antisemitismus";"Archiv f. angewandte Psychologie";"Berlin";"1931";;;;;"Feller, Fritz Miroslav: Antisemitismus. Berlin: Archiv f. angewandte Psychologie 1931.";"parsed"
71018;0;36;"Else";"Feldmann";"Der Leib der Mutter";"Prager";"Leipzig";"1931";;;;;"Feldmann, Else: Der Leib der Mutter. Leipzig: Prager 1931.";"parsed"
71017;0;36;"Franz Maria";"Feldhaus";"Der Weg in die Technik";"Seemann";"Leipzig";"1934";;;;;"Feldhaus, Franz Maria: Der Weg in die Technik. Leipzig: Seemann 1934.";"parsed"
71016;0;36;"Emil";"Felden";"Eines Menschen Weg";"Friesen-Verl.";"Bremen";"1926";;;;;"Felden, Emil: Eines Menschen Weg. Bremen: Friesen-Verl. 1926.";"parsed"
71015;0;36;"Emil";"Felden";"Die grosse Sünde";"Sieben-Stäbe-Verl.";"Berlin";"1929";;;;;"Felden, Emil: Die grosse Sünde. Berlin: Sieben-Stäbe-Verl. 1929.";"parsed"
71014;0;36;"Emil";"Felden";"Krieg und Religion";"Oldenburg";"Leipzig";"1924";;;;;"Felden, Emil: Krieg und Religion. Leipzig: Oldenburg 1924.";"parsed"
71013;0;36;"Emil";"Felden";"Königskinder";"Eckhardt";"Leipzig";"1914";"Oldenburg";"Leipzig";"1919";;"Felden, Emil: Königskinder. Leipzig: Eckhardt 1914. — Leipzig: Oldenburg 1919.";"parsed"
71012;0;36;"Emil";"Felden";"Kirche, Religion u. Sozialdemokratie";"Vorwärts";"Berlin";"1919";;;;;"Felden, Emil: Kirche, Religion u. Sozialdemokratie. Berlin: Vorwärts 1919.";"parsed"
71011;0;36;;"Feiner, Joseph, Elias Gut und Theodor Rothschild";"Not und Hoffnung. Gedichtsammlung";"Engel";"Leipzig";" 1936";;;;;"Feiner, Joseph, Elias Gut und Theodor Rothschild: Not und Hoffnung. Gedichtsammlung. Leipzig: Engel 1936.";"parsed"
71009;0;36;;;"Feind im Rücken";"Wiener Volksbuchh.";" Wien";" 1932";;;;;"Feind im Rücken! Wien: Wiener Volksbuchh. 1932.";"parsed"
71010;0;36;;;"Feinde, Dem ~ preisgegeben. Wollust u. Grausamkeit im Balkankrieg,";;"o. O.";"1926";;;;;"Feinde, Dem ~ preisgegeben. Wollust u. Grausamkeit im Balkankrieg, o. O. 1926.";"parsed"
71008;0;34;;"Fahne, Die ~ hoch! Bd 42";"Das Drama von Köpenick";"Neues Verlagshaus f. Volkslit.";"Berlin";" 1934";;;;;"Fahne, Die ~ hoch! Bd 42: Das Drama von Köpenick. Berlin: Neues Verlagshaus f. Volkslit. 1934.";"parsed"
71007;0;34;"Eduard";"Fahlbusch";"Hindenburgs Einzug in Walhall";"Selbstverl.";"Worms";"1935";;;;;"Fahlbusch, Eduard: Hindenburgs Einzug in Walhall. Worms: Selbstverl. 1935.";"parsed"
71005;0;34;"Heinrich";"Faerber";"Sämtliche Schriften";;;;;;;;"Faerber, Heinrich: Sämtliche Schriften.";"parsed"
71006;1;34;"Marcell";"Faerber";"Auf der Flucht erschossen";"La Bibliothéque";"Antwerpen";"1934";;;;;"Faerber, Marcell: Auf der Flucht erschossen. Antwerpen: La Bibliothéque 1934.";"parsed"
71004;1;34;;;"Faelschung, Gegen die ~ der Geschichte der bolschewistischen Partei";"Verlagsgen. ausländ. Arbeiter";" Moskau";" 1932";;;;;"Faelschung, Gegen die ~ der Geschichte der bolschewistischen Partei. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
71003;0;0;;;"Faelscherwerkstätten, Aus diplomatischen ";"Neuer dt. Verl.";"Berlin";"1926";;;;;"Faelscherwerkstätten, Aus diplomatischen   Berlin: Neuer dt. Verl. 1926.";"ok"
71002;0;34;"Alexander";"Fadejew";"Der letzte Udehe";"Verl. f. Lit. u. Politik";"Wien";"1932";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1934";;"Fadejew, Alexander: Der letzte Udehe. Wien: Verl. f. Lit. u. Politik 1932. — Moskau: Verlagsgen. ausländ. Arbeiter 1934.";"parsed"
71001;0;34;"Alexander";"Fadejew";"Die Neunzehn";"Verl. f. Lit. u. Politik";"Berlin";"1932";;;;;"Fadejew, Alexander: Die Neunzehn. Berlin: Verl. f. Lit. u. Politik 1932.";"parsed"
71000;0;34;"Walter";"Fabian";"Die Kriegsschuldfrage";"Oldenburg";"Leipzig";"1925";;;;;"Fabian, Walter: Die Kriegsschuldfrage. Leipzig: Oldenburg 1925.";"parsed"
70999;1;34;"Ernest";"Faber";"Luxemburg im Kriege 1914—1918";"Faber";"Mersch";"1933";;;;;"Faber, Ernest: Luxemburg im Kriege 1914—1918. Mersch: Faber 1933.";"parsed"
70998;0;34;;;"Experimental-Ehen";"Reinhardt";" München";" 1906";;;;;"Experimental-Ehen. München: Reinhardt 1906.";"parsed"
70997;0;34;"Hanns Heinz";"Ewers";"Sämtliche Schriften ausser: Horst Wessel u. Reiter in deutscher Nacht";;;;;;;;"Ewers, Hanns Heinz: Sämtliche Schriften ausser: Horst Wessel u. Reiter in deutscher Nacht.";"parsed"
70996;0;34;"Max";"Everwien";"Männer, Mächte u. Methoden";"Schlegel";"Berlin";"1934";;;;;"Everwien, Max: Männer, Mächte u. Methoden. Berlin: Schlegel 1934.";"parsed"
70995;0;34;"Franz";"Eulenburg";"Arten und Stufen der Sozialisierung";"Duncker & Humblot";"München";"1920";;;;;"Eulenburg, Franz: Arten und Stufen der Sozialisierung. München: Duncker & Humblot 1920.";"parsed"
70994;0;34;"Max";"Eulenberger";"Die Dirne und der Staatsanwalt";"Gerthau-Verl.";"Dresden";"1912";;;;;"Eulenberger, Max: Die Dirne und der Staatsanwalt. Dresden: Gerthau-Verl. 1912.";"parsed"
70993;0;34;"Max";"Eulenberger";"August, der Mann mit 300 Frauen und 1000 Kindern";"Gerthau-Verl.";"Dresden";"1933";;;;;"Eulenberger, Max: August, der Mann mit 300 Frauen und 1000 Kindern. Dresden: Gerthau-Verl. 1933.";"parsed"
70992;0;34;"Herbert";"Eulenberg";"Die Hohenzollern";"Cassirer";"Berlin";"1928";;;;;"Eulenberg, Herbert: Die Hohenzollern. Berlin: Cassirer 1928.";"parsed"
70991;0;34;"Herbert";"Eulenberg";"Casanovas letztes Abenteuer";"Reissner";"Dresden";"1928";;;;;"Eulenberg, Herbert: Casanovas letztes Abenteuer. Dresden: Reissner 1928.";"parsed"
70990;1;34;"Franz";"Eugster";"Sozialismus und Katholizismus";"Oprecht & Helbling";"Zürich";"1932";;;;;"Eugster, Franz: Sozialismus und Katholizismus. Zürich: Oprecht & Helbling 1932.";"parsed"
70989;0;34;"Günther";"Eten";"Horst";"Wolff";"Plauen";"1931";;;;;"Eten, Günther: Horst. Plauen: Wolff 1931.";"parsed"
70988;0;34;"Concha";"Espina";"Das Metall der Toten";"Mörlins";"Berlin";"1922";;;;;"Espina, Concha: Das Metall der Toten. Berlin: Mörlins 1922.";"parsed"
70987;0;34;"Matthe Maria";"Esperg";"Der deutsche Liebesspiegel";"Verl. d. Schönheit";"Dresden";"1927";;;;;"Esperg, Matthe Maria: Der deutsche Liebesspiegel. Dresden: Verl. d. Schönheit 1927.";"parsed"
70986;0;34;"Marthe Maria";"Esperg";"Ehedirnen";"Verlag d. Schönheit";"Dresden";"1924";;;;;"Esperg, Marthe Maria: Ehedirnen. Dresden: Verlag d. Schönheit 1924.";"parsed"
70985;0;34;"Walter Maria";"Espe";"Das Buch der NSDAP";"Schönfeld";"Berlin";"1934";;;;;"Espe, Walter Maria: Das Buch der NSDAP. Berlin: Schönfeld 1934.";"parsed"
70984;0;34;"Hans";"Espe";"Die Jugend und der neue Staat";"C. Heinrich";"Dresden";"1929";;;;;"Espe, Hans: Die Jugend und der neue Staat. Dresden: C. Heinrich 1929.";"parsed"
70983;0;34;"Walter";"Eschbach";"Proletarisches Kinderelend";"Buchh. Freiheit";"Berlin";"1922";;;;;"Eschbach, Walter: Proletarisches Kinderelend. Berlin: Buchh. Freiheit 1922.";"parsed"
70982;0;34;"Walter";"Eschbach";"Unsere Feier";"Arbeiterjugendverl.";"Berlin";"1929";;;;;"Eschbach, Walter: Unsere Feier. Berlin: Arbeiterjugendverl. 1929.";"parsed"
70981;0;34;"Matthias";"Erzberger";"Sämtliche Schriften";;;;;;;;"Erzberger, Matthias: Sämtliche Schriften.";"parsed"
70980;0;32;"August";"Erdmann";"Sämtliche Schriften";;;;;;;;"Erdmann, August: Sämtliche Schriften.";"parsed"
70979;1;32;"Oskar";"Erdberg";"Die drei Grundsätze des Mister Kung";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1932";;;;;"Erdberg, Oskar: Die drei Grundsätze des Mister Kung. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
70978;1;32;;"Ercoli";"Kampf gegen Krieg und Faschismus";"Verlagsgen. ausländ. Arbeiter";"Moskau";" 1935";;;;;"Ercoli: Kampf gegen Krieg und Faschismus. Moskau: Verlagsgen. ausländ. Arbeiter 1935.";"parsed"
70977;1;32;;"Ercoli";"Die antifaschistische Einheitsfront und die nächsten Aufgaben der KPD";"Verlagsgen. ausländ. Arbeiter";"Moskau";" 1936";;;;;"Ercoli: Die antifaschistische Einheitsfront und die nächsten Aufgaben der KPD. Moskau: Verlagsgen. ausländ. Arbeiter 1936.";"parsed"
70975;0;32;"S.";"Erckner";"Sämtliche Schriften";;;;;;;;"Erckner, S.: Sämtliche Schriften.";"parsed"
70976;1;32;;"Ercoli";"Über die Besonderheiten der spanischen Revolution. Moskau: Verlagsgen. ausländ. Arbeiter 1936";"Ed. Prométhée";"— Strasburg";" 1936";;;;;"Ercoli: Über die Besonderheiten der spanischen Revolution. Moskau: Verlagsgen. ausländ. Arbeiter 1936. — Strasburg: Ed. Prométhée 1936.";"parsed"
70974;1;32;;"Erasmus redivivus";"Der Moloch des Militarismus";"Verlags-Magazin";"Zürich";" 1894";;;;;"Erasmus redivivus: Der Moloch des Militarismus. Zürich: Verlags-Magazin 1894.";"parsed"
70973;0;32;"Julius";"Epstein";"Sämtliche Schriften";;;;;;;;"Epstein, Julius: Sämtliche Schriften.";"parsed"
70972;1;32;;;"Entwicklung, Die sozialistische ~ der Schiffahrt in der UdSSR";"Verlagsgen. ausländ. Arbeiter";" Moskau";" 1931";;;;;"Entwicklung, Die sozialistische ~ der Schiffahrt in der UdSSR. Moskau: Verlagsgen. ausländ. Arbeiter 1931.";"parsed"
70971;0;32;"Willy";"Enick";"Elf Jahre in der französischen Fremdenlegion. Eythra b";"Selbstverl.";"Leipzig";"1931";;;;;"Enick, Willy: Elf Jahre in der französischen Fremdenlegion. Eythra b. Leipzig: Selbstverl. 1931.";"parsed"
70970;0;32;"Paul";"Englisch";"Sittengeschichte des Orients";"Kiepenheuer";"Berlin";"1932";"Phaidon-Verl.";"Wien";"1932";;"Englisch,Paul: Sittengeschichte des Orients. Berlin: Kiepenheuer 1932.— Wien: Phaidon-Verl. 1932.";"parsed"
70969;0;32;"Paul";"Englisch";"Sittengeschichte Europas";"Kiepenheuer";"Berlin";"1931";"Phaidon-Verl.";"Wien";"1931";;"Englisch, Paul: Sittengeschichte Europas. Berlin: Kiepenheuer 1931.— Wien: Phaidon-Verl. 1931.";"parsed"
70968;0;32;"Paul";"Englisch";"Irrgarten der Erotik";"Lykeion";"Leipzig";"1931";;;;;"Englisch, Paul: Irrgarten der Erotik. Leipzig: Lykeion 1931.";"parsed"
70967;0;32;"Paul";"Englisch";"Geschichte der erotischen Literatur";"Püttmann";"Berlin";"1932";;;;;"Englisch, Paul: Geschichte der erotischen Literatur. Berlin: Püttmann 1932.";"parsed"
70966;0;32;"Paul";"Englisch";"Das skatologische Element in Literatur, Kunst u. Volksleben";"Püttmann";"Stuttgart";"1928";;;;;"Englisch, Paul: Das skatologische Element in Literatur, Kunst u. Volksleben. Stuttgart: Püttmann 1928.";"parsed"
70964;0;32;"Hans";"Engler";"Die berittene Tante";"Richter";"Leipzig";"1927";;;;;"Engler, Hans: Die berittene Tante. Leipzig: Richter 1927.";"parsed"
70965;0;32;"Paul";"Englisch";"Anrüchiges u. Allzumenschliches";"Püttmann";"Stuttgart";"1928";;;;;"Englisch, Paul: Anrüchiges u. Allzumenschliches. Stuttgart: Püttmann 1928.";"parsed"
70963;0;32;"Friedrich";"Engels";"Sämtliche Schriften";;;;;;;;"Engels, Friedrich: Sämtliche Schriften.";"parsed"
70962;1;32;;;"Engels, Friedrich ~ der Denker und Revolutionär";"Verlagsgen. ausländ. Arbeiter";" Moskau";" 1935";;;;;"Engels, Friedrich ~ der Denker und Revolutionär. Moskau: Verlagsgen. ausländ. Arbeiter 1935.";"parsed"
70961;0;32;"Ludwig";"Engel";"Titti, der Backfisch";"Vogel & Vogel";"Leipzig";"1920";;;;;"Engel, Ludwig: Titti, der Backfisch. Leipzig: Vogel & Vogel 1920.";"parsed"
70960;0;32;"Ludwig";"Engel";"Das Liebesnest am Gänsemarkt";"Vogel & Vogel";"Leipzig";"1919";;;;;"Engel, Ludwig: Das Liebesnest am Gänsemarkt. Leipzig: Vogel & Vogel 1919.";"parsed"
70959;0;32;"Ludwig";"Engel";"Der Don Juan vom Jungfernstieg";"Graph. Werke";"Leipzig";"1922";;;;;"Engel, Ludwig: Der Don Juan vom Jungfernstieg. Leipzig: Graph. Werke 1922.";"parsed"
70958;0;32;"Georg";"Engel";"Die Last";"Union";"Stuttgart";"1922";;;;;"Engel, Georg: Die Last. Stuttgart: Union 1922.";"parsed"
70957;0;32;"Robert";"Endres";"Republikanische Staatsbürgerkunde";"Dt. Verl. f. Jugend u. Volk";"Wien";"1925";;;;;"Endres, Robert: Republikanische Staatsbürgerkunde. Wien: Dt. Verl. f. Jugend u. Volk 1925.";"parsed"
70956;0;32;"Fritz";"Endres";"Die Verbreitung des Deutschtums über die Erde. Frankfurt a";"Diesterweg";"M.";"1928";;;;;"Endres, Fritz: Die Verbreitung des Deutschtums über die Erde. Frankfurt a. M.: Diesterweg 1928.";"parsed"
70955;0;32;"Franz Carl";"Endres";"Die Tragödie Deutschlands";"E. H. Moritz";"Stuttgart";"1925";;;;;"Endres, Franz Carl: Die Tragödie Deutschlands. Stuttgart: E. H. Moritz 1925.";"parsed"
70954;0;30;"Anne von den";"Eken";"Mannweiber — Weibmänner und der § 175";"Spohr";"Leipzig";"1906";;;;;"Eken, Anne von den: Mannweiber — Weibmänner und der § 175. Leipzig: Spohr 1906.";"parsed"
70953;0;30;"Kurt";"Eisner";"Sämtliche Schriften";;;;;;;;"Eisner, Kurt: Sämtliche Schriften.";"parsed"
70952;0;30;;;"Eisner, Kurt. — Welt werde froh! Ein Kurt Eisner-Buch";"Buchmeister-Verl.";" Berlin";" 1929";;;;;"Eisner, Kurt. — Welt werde froh! Ein Kurt Eisner-Buch. Berlin: Buchmeister-Verl. 1929.";"parsed"
70951;0;30;"Heinz";"Eisgruber";"Völkische und deutschnationale Führer";"Oldenburg";"Leipzig";"1925";;;;;"Eisgruber, Heinz: Völkische und deutschnationale Führer. Leipzig: Oldenburg 1925.";"parsed"
70950;0;30;"Julius";"Eisenstaedter";"Im Schweisse deines Angesichts";"Urania-Verlagsges.";"Jena";"1927";;;;;"Eisenstaedter, Julius: Im Schweisse deines Angesichts. Jena: Urania-Verlagsges. 1927.";"parsed"
70949;0;30;"Julius";"Eisenstaedter";"Montessorisystem und proletarische Erziehung";"Oldenburg";"Leipzig";"1923";;;;;"Eisenstaedter, Julius: Montessorisystem und proletarische Erziehung. Leipzig: Oldenburg 1923.";"parsed"
70948;0;30;"Julius";"Eisenstaedter";"Macht u. Arbeit in der europäischen Frühzeit";"Urania-Verlagsges.";"Jena";"1929";;;;;"Eisenstaedter, Julius: Macht u. Arbeit in der europäischen Frühzeit. Jena: Urania-Verlagsges. 1929.";"parsed"
70947;0;30;"Götz";"Eisenhart";"Das Frauen-Evangelium";"Verl. d. Schönheit";"Dresden";"1924";;;;;"Eisenhart, Götz: Das Frauen-Evangelium. Dresden: Verl. d. Schönheit 1924.";"parsed"
70946;0;30;"J.";"Eisenberger";"Lenin aus nächster Nähe";"»Der Kampf«";"München";"1919";;;;;"Eisenberger, J.: Lenin aus nächster Nähe. München: »Der Kampf« 1919.";"parsed"
70945;1;30;"Paul";"Einzig";"Bloodless invasion. German States and the Balkans";"Duckworth";"London";"1938";;;;;"Einzig, Paul: Bloodless invasion. German States and the Balkans. London: Duckworth 1938.";"parsed"
70944;1;30;"Paul";"Einzig";"Germany's default";"Macmillan";"London";"1934";;;;;"Einzig, Paul: Germany's default. London: Macmillan 1934.";"parsed"
70943;0;30;"Karl";"Einstein";"Afrikanische Legenden";"Rowohlt";"Berlin";"1925";;;;;"Einstein, Karl: Afrikanische Legenden. Berlin: Rowohlt 1925.";"parsed"
70942;0;30;"Karl";"Einstein";"Die schlimme Botschaft";"Rowohlt";"Berlin";"1921";;;;;"Einstein, Karl: Die schlimme Botschaft. Berlin: Rowohlt 1921.";"parsed"
70940;0;0;"Helene";"Eiert";"Du sollst nicht";"Borgmeyer";"Hildesheim";"1931";;;;;"Eiert, Helene: Du sollst nicht ... Hildesheim: Borgmeyer 1931.";"ok"
70941;0;30;"Albert";"Einstein";"Sämtliche Schriften";;;;;;;;"Einstein, Albert: Sämtliche Schriften.";"parsed"
70939;0;30;"Marietta";"Eidlitz";"Die Seele des Andre Garaine";"Wolf";"Wien";"1930";;;;;"Eidlitz, Marietta: Die Seele des Andre Garaine. Wien: Wolf 1930.";"parsed"
70938;0;30;;;"Eichhorn, Emil. — Emil Eichhorn über die Januarereignisse";"Freiheit";" Berlin";" 1919";;;;;"Eichhorn, Emil. — Emil Eichhorn über die Januarereignisse. Berlin: Freiheit 1919.";"parsed"
70937;1;30;"Claus";"Eichen";"Rassenwahn";"Ed. du Carrefour";"Paris";"1936";;;;;"Eichen, Claus: Rassenwahn. Paris: Ed. du Carrefour 1936.";"parsed"
70936;0;30;"Reinhold";"Eichacker";"Sämtliche Schriften";;;;;;;;"Eichacker, Reinhold: Sämtliche Schriften.";"parsed"
70935;0;30;"Leopold";"Ehrlich-Hichler";"Geschichten aus Österreich";"Löwit";"Wien";"1938";;;;;"Ehrlich-Hichler, Leopold: Geschichten aus Österreich. Wien: Löwit 1938.";"parsed"
70934;1;30;;"Ehrlich, E., S. Abram u. Ph. Silpert";"Der Tag eines sowjetrussischen Arbeiters";"Verlagsgen. ausländ. Arbeiter";"Moskau";" 1932";;;;;"Ehrlich, E., S. Abram u. Ph. Silpert: Der Tag eines sowjetrussischen Arbeiters. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
70933;1;30;"Albert";"Ehrismann";"Schiffern und Kapitänen";"Oprecht & Helbling";"Zürich";"1932";;;;;"Ehrismann, Albert: Schiffern und Kapitänen. Zürich: Oprecht & Helbling 1932.";"parsed"
70932;0;30;"Justus";"Ehrhardt";"Sämtliche Schriften (vor 1933)";;;;;;;;"Ehrhardt, Justus: Sämtliche Schriften (vor 1933).";"parsed"
70931;0;30;"Karl";"Ehrenstein";"Bitte um Liebe";"Rowohlt";"Berlin";"1921";;;;;"Ehrenstein, Karl: Bitte um Liebe. Berlin: Rowohlt 1921.";"parsed"
70930;0;30;"Albert";"Ehrenstein";"Sämtliche Schriften";;;;;;;;"Ehrenstein, Albert: Sämtliche Schriften.";"parsed"
70929;0;30;"Elfriede";"Ehrenreich";"Lehrbuch der Schönheitspflege auf wissenschaftlicher Grundlage";"Klett";"Berlin";"1935";;;;;"Ehrenreich, Elfriede: Lehrbuch der Schönheitspflege auf wissenschaftlicher Grundlage. Berlin: Klett 1935.";"parsed"
70928;0;30;;;"Ehrenchronik. Hrsg. v. Wilh. Oswald";"Bohnenberger";" Stuttgart";" 1937";;;;;"Ehrenchronik. Hrsg. v. Wilh. Oswald. Stuttgart: Bohnenberger 1937.";"parsed"
70927;0;30;"Hans";"Ehrenberg";"Deutschland im Schmelzofen";"Furche-Verl.";"Berlin";"1932";;;;;"Ehrenberg, Hans: Deutschland im Schmelzofen. Berlin: Furche-Verl. 1932.";"parsed"
70926;0;0;"Christian Fr. R";"Ehlers";"Entdeckung der wahren Organtätigkeit";"Mediz. Forschungs-Verl.";"Rostock";"1932/34";;;;;"Ehlers, Christian Fr. R.: Entdeckung der wahren Organtätigkeit ... Rostock: Med. Forschungs-Verl. 1932/34.";"ok"
70925;0;28;;"Ebermayer, Erich, Klaus Mann u. H. Rosenkranz";"Anthologie jüngster Prosa";"Spaeth";"Berlin";" 1928";;;;;"Ebermayer, Erich, Klaus Mann u. H. Rosenkranz: Anthologie jüngster Prosa. Berlin: Spaeth 1928.";"parsed"
70924;0;28;"Erich";"Ebermayer";"Das Tier";"Spaeth";"Berlin";"1928";;;;;"Ebermayer, Erich: Das Tier. Berlin: Spaeth 1928.";"parsed"
70923;0;28;"Erich";"Ebermayer";"Nacht in Warschau";"Reclam";"Leipzig";"1929";;;;;"Ebermayer, Erich: Nacht in Warschau. Leipzig: Reclam 1929.";"parsed"
70922;0;28;"Erich";"Ebermayer";"Die grosse Kluft";"Zsolnay";"Wien";"1931";;;;;"Ebermayer, Erich: Die grosse Kluft. Wien: Zsolnay 1931.";"parsed"
70921;0;28;"Erich";"Ebermayer";"Kampf um Odilienberg";"Zsolnay";"Wien";"1929";;;;;"Ebermayer, Erich: Kampf um Odilienberg. Wien: Zsolnay 1929.";"parsed"
70920;0;28;"Erich";"Ebermayer";"Dr. Angelo";"Oldenburg";"Leipzig";"1924";;;;;"Ebermayer, Erich: Dr. Angelo. Leipzig: Oldenburg 1924.";"parsed"
70919;0;28;"Walter";"Eberding";"Unser Körper gehört uns";"Selbstverl.";"Kiel";"1931";;;;;"Eberding, Walter: Unser Körper gehört uns. Kiel: Selbstverl. 1931.";"parsed"
70917;0;28;"P. E.";"Dybenko";"Die Rebellen";"Hoym";"Hamburg";"1923";;;;;"Dybenko, P. E.: Die Rebellen. Hamburg: Hoym 1923.";"parsed"
70918;1;28;"E. N.";"Dzelepy";"Le vrai combat d'Hitler";"Lucien Vogel";"Paris";"1936";;;;;"Dzelepy, E. N.: Le vrai combat d'Hitler. Paris: Lucien Vogel 1936.";"parsed"
